sequence,rx_monotonic_ns,receive_interval_ms,latency_ms,operator_powered,operator_enabled,operator_dragging,tracking_powered,mapper_armed,operator_j1,operator_j2,operator_j3,operator_j4,operator_j5,operator_j6,tracking_j1,tracking_j2,tracking_j3,tracking_j4,tracking_j5,tracking_j6,target_j1,target_j2,target_j3,target_j4,target_j5,target_j6
4215,22678037400721,7.973271,0.094638,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4216,22678045415707,8.014986,0.098776,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4217,22678053387833,7.972126,0.091060,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4218,22678061365840,7.978007,0.086657,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4219,22678069347068,7.981228,0.098885,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4220,22678077348543,8.001475,0.084922,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4221,22678085439326,8.090783,0.098016,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4222,22678093423810,7.984484,0.041558,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4223,22678101340210,7.916400,0.021153,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4224,22678109686165,8.345955,0.021240,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4225,22678118674334,8.988169,0.017146,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4226,22678125842102,7.167768,0.026629,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4227,22678133763522,7.921420,0.101567,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4228,22678141941976,8.178454,0.088834,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4229,22678149366330,7.424354,0.091711,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4230,22678157344206,7.977876,0.092712,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4231,22678165318042,7.973836,0.074234,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4232,22678173413745,8.095703,0.096725,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4233,22678181430349,8.016604,0.109214,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4234,22678189398991,7.968642,0.094294,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4235,22678197417570,8.018579,0.096478,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4236,22678205379053,7.961483,0.093230,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4237,22678213855279,8.476226,0.088750,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4238,22678221317704,7.462425,0.096482,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4239,22678229772091,8.454387,0.091489,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4240,22678237761045,7.988954,0.089638,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4241,22678245647562,7.886517,0.099647,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4242,22678253576695,7.929133,0.084622,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4243,22678261411785,7.835090,0.095049,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4244,22678269528182,8.116397,0.091023,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4245,22678277540060,8.011878,0.096406,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4246,22678285593979,8.053919,0.090925,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4247,22678293467892,7.873913,0.091879,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4248,22678301438396,7.970504,0.100082,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4249,22678310500884,9.062488,0.101253,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4250,22678321890755,11.389871,0.092143,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4251,22678325571131,3.680376,0.097064,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4252,22678333450944,7.879813,0.092808,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4253,22678346105250,12.654306,0.063049,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4254,22678350879973,4.774723,0.095196,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4255,22678357708017,6.828044,0.024759,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4256,22678365906455,8.198438,0.090398,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4257,22678373582328,7.675873,0.092460,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4258,22678381658760,8.076432,0.088271,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4259,22678389502086,7.843326,0.091494,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4260,22678397423889,7.921803,0.097833,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4261,22678405416499,7.992610,0.104186,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4262,22678413852691,8.436192,0.097404,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4263,22678421356181,7.503490,0.088657,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4264,22678429352187,7.996006,0.095788,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4265,22678437376157,8.023970,0.110578,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4266,22678445343995,7.967838,0.094981,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4267,22678453348139,8.004144,0.093147,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4268,22678461356427,8.008288,0.100803,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4269,22678469786346,8.429919,0.109162,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4270,22678477723340,7.936994,0.097735,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4271,22678485540751,7.817411,0.089312,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4272,22678493648718,8.107967,0.099718,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4273,22678501585231,7.936513,0.088849,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4274,22678509398395,7.813164,0.094255,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4275,22678518143281,8.744886,0.094158,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4276,22678525280843,7.137562,0.040352,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4277,22678533321328,8.040485,0.079472,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4278,22678541321266,7.999938,0.088198,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4279,22678549333502,8.012236,0.090224,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4280,22678557356896,8.023394,0.096523,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4281,22678565388465,8.031569,0.090398,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4282,22678573366149,7.977684,0.091034,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4283,22678581477987,8.111838,0.092802,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4284,22678589741624,8.263637,0.093103,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4285,22678597534929,7.793305,0.029513,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4286,22678605541247,8.006318,0.021555,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4287,22678614493346,8.952099,0.026107,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4288,22678621357929,6.864583,0.020444,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4289,22678629345882,7.987953,0.019918,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4290,22678637293313,7.947431,0.018768,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4291,22678645415026,8.121713,0.035385,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4292,22678653513238,8.098212,0.125580,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4293,22678661441912,7.928674,0.099042,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4294,22678669542982,8.101070,0.108270,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4295,22678677419882,7.876900,0.097092,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4296,22678685395692,7.975810,0.092414,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4297,22678693392326,7.996634,0.096839,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4298,22678702132605,8.740279,0.090583,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4299,22678709695400,7.562795,0.093602,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4300,22678718721205,9.025805,0.100695,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094913,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4301,22678725682934,6.961729,0.032184,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4302,22678733896525,8.213591,0.108233,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4303,22678741535819,7.639294,0.053749,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4304,22678749372895,7.837076,0.099210,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4305,22678757424058,8.051163,0.101566,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4306,22678765320959,7.896901,0.090793,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4307,22678773327964,8.007005,0.107817,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4308,22678781399752,8.071788,0.102367,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4309,22678789608632,8.208880,0.096220,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4310,22678797529212,7.920580,0.103225,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4311,22678805597624,8.068412,0.097791,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
4312,22678814474528,8.876904,0.091896,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
